date,product,price,prev_price,price_change,moving_avg,alert,trend,avg_trend,forecast_3days,forecast_alert
2024-01-03,tomato,13.52,13.3,0.016541353383458562,,✅ Stable,0.21999999999999886,,13.52,✅ مستقر
2024-01-04,tomato,13.53,13.52,0.0007396449704141854,,✅ Stable,0.009999999999999787,,13.53,✅ مستقر
2024-01-05,tomato,12.78,13.53,-0.05543237250554324,,✅ Stable,-0.75,,12.78,✅ مستقر
2024-01-06,tomato,12.39,12.78,-0.030516431924882535,,✅ Stable,-0.3899999999999988,0.4580000000000002,13.764000000000001,⚠️ المتوقع ارتفاع
2024-01-07,tomato,12.38,12.39,-0.000807102502017739,12.571428571428571,✅ Stable,-0.009999999999999787,-0.184,11.828000000000001,✅ مستقر
2024-01-08,tomato,11.7,12.38,-0.05492730210016167,12.8,✅ Stable,-0.6800000000000015,-0.36400000000000005,10.607999999999999,✅ مستقر
2024-01-09,tomato,11.33,11.7,-0.03162393162393156,12.518571428571429,✅ Stable,-0.3699999999999992,-0.43999999999999984,10.010000000000002,📉 المتوقع انخفاض
2024-01-10,tomato,11.61,11.33,0.024713150926743102,12.245714285714286,✅ Stable,0.27999999999999936,-0.23399999999999999,10.908,✅ مستقر
2024-01-11,tomato,11.42,11.61,-0.016365202411714,11.944285714285714,✅ Stable,-0.1899999999999995,-0.19400000000000012,10.838,✅ مستقر
2024-01-12,tomato,8.27,11.42,-0.2758318739054291,11.299999999999999,✅ Stable,-3.1500000000000004,-0.8220000000000003,5.8039999999999985,📉 المتوقع انخفاض
2024-01-13,tomato,8.31,8.27,0.004836759371221393,10.717142857142857,✅ Stable,0.040000000000000924,-0.6779999999999997,6.276000000000002,📉 المتوقع انخفاض
2024-01-14,tomato,8.85,8.31,0.06498194945848365,10.212857142857143,⚠️ Increase,0.5399999999999991,-0.4960000000000001,7.361999999999999,📉 المتوقع انخفاض
2024-01-15,tomato,6.96,8.85,-0.21355932203389827,9.535714285714286,✅ Stable,-1.8899999999999997,-0.9299999999999999,4.17,📉 المتوقع انخفاض
2024-01-16,tomato,6.78,6.96,-0.0258620689655172,8.885714285714284,✅ Stable,-0.17999999999999972,-0.9279999999999999,3.9960000000000004,📉 المتوقع انخفاض
2024-01-17,tomato,5.93,6.78,-0.1253687315634219,8.074285714285713,✅ Stable,-0.8500000000000005,-0.46799999999999997,4.526,📉 المتوقع انخفاض
2024-01-18,tomato,5.68,5.93,-0.04215851602023609,7.254285714285714,✅ Stable,-0.25,-0.5260000000000001,4.101999999999999,📉 المتوقع انخفاض
2024-01-19,tomato,5.88,5.68,0.03521126760563384,6.912857142857143,✅ Stable,0.20000000000000018,-0.594,4.098,📉 المتوقع انخفاض
2024-01-20,tomato,4.91,5.88,-0.16496598639455778,6.427142857142856,✅ Stable,-0.9699999999999998,-0.41,3.68,📉 المتوقع انخفاض
2024-01-21,tomato,4.92,4.91,0.0020366598778003638,5.865714285714286,✅ Stable,0.009999999999999787,-0.37200000000000005,3.804,📉 المتوقع انخفاض
2024-01-22,tomato,4.64,4.92,-0.05691056910569111,5.534285714285715,✅ Stable,-0.28000000000000025,-0.258,3.8659999999999997,📉 المتوقع انخفاض
2024-01-23,tomato,5.44,4.64,0.17241379310344845,5.3428571428571425,🚨 Strong Increase,0.8000000000000007,-0.04799999999999986,5.296000000000001,✅ مستقر
2024-01-24,tomato,9.47,5.44,0.7408088235294118,5.848571428571428,🚨 Strong Increase,4.03,0.7180000000000002,11.624000000000002,🚨 High Risk Increase
2024-01-25,tomato,9.11,9.47,-0.03801478352692726,6.338571428571429,📈 Uptrend,-0.3600000000000012,0.8399999999999999,11.629999999999999,🚨 High Risk Increase
2024-01-26,tomato,9.38,9.11,0.02963776070252485,6.838571428571428,📈 Uptrend,0.27000000000000135,0.8920000000000001,12.056000000000001,🚨 High Risk Increase
2024-01-27,tomato,8.63,9.38,-0.07995735607675905,7.37,📈 Uptrend,-0.75,0.7980000000000003,11.024000000000001,🚨 High Risk Increase
2024-01-28,tomato,8.12,8.63,-0.05909617612978001,7.827142857142857,📈 Uptrend,-0.5100000000000016,0.5359999999999998,9.727999999999998,🚨 High Risk Increase
2024-01-29,tomato,8.26,8.12,0.0172413793103449,8.344285714285714,✅ Stable,0.14000000000000057,-0.24200000000000016,7.533999999999999,✅ مستقر
2024-01-30,tomato,7.88,8.26,-0.046004842615012094,8.692857142857143,✅ Stable,-0.3799999999999999,-0.2459999999999999,7.142,✅ مستقر
2024-01-31,tomato,7.8,7.88,-0.0101522842639594,8.454285714285714,✅ Stable,-0.08000000000000007,-0.31600000000000017,6.851999999999999,📉 المتوقع انخفاض
2024-02-01,tomato,7.95,7.8,0.019230769230769277,8.288571428571428,✅ Stable,0.15000000000000036,-0.13600000000000012,7.542,✅ مستقر
2024-02-02,tomato,9.41,7.95,0.18364779874213835,8.292857142857143,🚨 Strong Increase,1.46,0.2580000000000002,10.184000000000001,⚠️ المتوقع ارتفاع
2024-02-03,tomato,9.46,9.41,0.005313496280552679,8.411428571428571,📈 Uptrend,0.05000000000000071,0.2400000000000002,10.180000000000001,⚠️ المتوقع ارتفاع
2024-02-04,tomato,9.33,9.46,-0.013742071881606846,8.584285714285715,📈 Uptrend,-0.13000000000000078,0.29000000000000004,10.2,⚠️ المتوقع ارتفاع
2024-02-05,tomato,8.74,9.33,-0.06323687031082528,8.652857142857142,📈 Uptrend,-0.5899999999999999,0.18800000000000008,9.304,✅ مستقر
2024-02-06,tomato,8.83,8.74,0.010297482837528588,8.788571428571428,📈 Uptrend,0.08999999999999986,0.176,9.358,✅ مستقر
2024-02-07,tomato,8.03,8.83,-0.09060022650056633,8.821428571428571,✅ Stable,-0.8000000000000007,-0.27600000000000013,7.201999999999999,📉 المتوقع انخفاض
2024-02-08,tomato,7.86,8.03,-0.021170610211705986,8.80857142857143,✅ Stable,-0.16999999999999904,-0.3200000000000001,6.9,📉 المتوقع انخفاض
2024-02-09,tomato,8.39,7.86,0.06743002544529265,8.662857142857144,⚠️ Increase,0.5300000000000002,-0.1879999999999999,7.8260000000000005,✅ مستقر
2024-02-10,tomato,8.01,8.39,-0.04529201430274145,8.455714285714286,✅ Stable,-0.3800000000000008,-0.14600000000000007,7.571999999999999,✅ مستقر
2024-02-11,tomato,8.74,8.01,0.0911360799001249,8.37142857142857,⚠️ Increase,0.7300000000000004,-0.01799999999999997,8.686,✅ مستقر
2024-02-12,tomato,8.53,8.74,-0.024027459954233506,8.34142857142857,📈 Uptrend,-0.21000000000000085,0.1,8.83,✅ مستقر
2024-02-13,tomato,8.58,8.53,0.005861664712778513,8.305714285714286,📈 Uptrend,0.05000000000000071,0.14399999999999996,9.012,✅ مستقر
2024-02-14,tomato,9.05,8.58,0.05477855477855485,8.45142857142857,⚠️ Increase,0.47000000000000064,0.13200000000000003,9.446000000000002,✅ مستقر
2024-02-15,tomato,8.52,9.05,-0.05856353591160233,8.545714285714284,✅ Stable,-0.5300000000000011,0.10199999999999995,8.825999999999999,✅ مستقر
2024-02-16,tomato,8.61,8.52,0.010563380281690125,8.577142857142857,📈 Uptrend,0.08999999999999986,-0.026000000000000155,8.531999999999998,✅ مستقر
2024-02-17,tomato,9.53,8.61,0.10685249709639953,8.794285714285714,🚨 Strong Increase,0.9199999999999999,0.2,10.129999999999999,✅ مستقر
2024-02-18,tomato,10.87,9.53,0.14060860440713535,9.098571428571429,🚨 Strong Increase,1.3399999999999999,0.45799999999999985,12.244,⚠️ المتوقع ارتفاع
2024-02-19,tomato,10.98,10.87,0.010119595216191464,9.448571428571428,📈 Uptrend,0.11000000000000121,0.38599999999999995,12.138,⚠️ المتوقع ارتفاع
2024-02-20,tomato,11.28,10.98,0.0273224043715846,9.834285714285715,📈 Uptrend,0.29999999999999893,0.5519999999999999,12.936,⚠️ المتوقع ارتفاع
2024-02-21,tomato,11.04,11.28,-0.02127659574468087,10.118571428571428,📈 Uptrend,-0.2400000000000002,0.48599999999999993,12.498,⚠️ المتوقع ارتفاع
2024-02-22,tomato,11.53,11.04,0.044384057971014516,10.54857142857143,📈 Uptrend,0.4900000000000002,0.4,12.73,⚠️ المتوقع ارتفاع
2024-02-23,tomato,11.98,11.53,0.03902862098872516,11.030000000000001,📈 Uptrend,0.45000000000000107,0.22200000000000025,12.646,✅ مستقر
2024-02-24,tomato,12.39,11.98,0.03422370617696161,11.438571428571427,📈 Uptrend,0.41000000000000014,0.28200000000000003,13.236,✅ مستقر
2024-02-25,tomato,13.07,12.39,0.0548829701372074,11.752857142857142,⚠️ Increase,0.6799999999999997,0.3580000000000002,14.144000000000002,⚠️ المتوقع ارتفاع
2024-02-26,tomato,13.29,13.07,0.01683244070390198,12.08285714285714,📈 Uptrend,0.21999999999999886,0.45,14.639999999999999,⚠️ المتوقع ارتفاع
2024-02-27,tomato,13.15,13.29,-0.010534236267870489,12.35,📈 Uptrend,-0.1399999999999988,0.3240000000000002,14.122000000000002,⚠️ المتوقع ارتفاع
2024-02-28,tomato,12.61,13.15,-0.04106463878327003,12.574285714285713,📈 Uptrend,-0.5400000000000009,0.1259999999999998,12.988,✅ مستقر
2024-02-29,tomato,12.7,12.61,0.007137192704203003,12.741428571428571,✅ Stable,0.08999999999999986,0.06199999999999974,12.886,✅ مستقر
2024-03-01,tomato,15.71,12.7,0.23700787401574816,13.274285714285714,🚨 Strong Increase,3.0100000000000016,0.5280000000000001,17.294,⚠️ المتوقع ارتفاع
2024-03-02,tomato,15.76,15.71,0.00318268618714188,13.755714285714287,📈 Uptrend,0.049999999999998934,0.4940000000000001,17.242,⚠️ المتوقع ارتفاع
2024-03-03,tomato,15.26,15.76,-0.031725888324873094,14.06857142857143,📈 Uptrend,-0.5,0.4219999999999999,16.526,⚠️ المتوقع ارتفاع
2024-03-04,tomato,15.67,15.26,0.026867627785058988,14.408571428571426,📈 Uptrend,0.41000000000000014,0.6120000000000001,17.506,⚠️ المتوقع ارتفاع
2024-03-05,tomato,15.88,15.67,0.013401403956605032,14.79857142857143,📈 Uptrend,0.21000000000000085,0.6360000000000003,17.788,⚠️ المتوقع ارتفاع
2024-03-06,tomato,17.47,15.88,0.10012594458438275,15.492857142857144,🚨 Strong Increase,1.589999999999998,0.3519999999999996,18.525999999999996,✅ مستقر
2024-03-07,tomato,17.89,17.47,0.024041213508872453,16.234285714285715,📈 Uptrend,0.4200000000000017,0.42600000000000016,19.168,⚠️ المتوقع ارتفاع
2024-03-08,tomato,18.5,17.89,0.034097261039686945,16.632857142857144,📈 Uptrend,0.6099999999999994,0.648,20.444,⚠️ المتوقع ارتفاع
2024-03-09,tomato,19.61,18.5,0.05999999999999997,17.18285714285714,⚠️ Increase,1.1099999999999994,0.7879999999999999,21.974,⚠️ المتوقع ارتفاع
2024-03-10,tomato,18.61,19.61,-0.05099439061703213,17.66142857142857,📈 Uptrend,-1.0,0.5459999999999997,20.247999999999998,⚠️ المتوقع ارتفاع
2024-03-11,tomato,18.87,18.61,0.013970983342289175,18.118571428571432,📈 Uptrend,0.26000000000000156,0.2800000000000004,19.71,✅ مستقر
2024-03-12,tomato,18.75,18.87,-0.006359300476947588,18.52857142857143,📈 Uptrend,-0.120000000000001,0.17199999999999988,19.266,✅ مستقر
2024-03-13,tomato,19.14,18.75,0.02080000000000003,18.767142857142858,📈 Uptrend,0.39000000000000057,0.1280000000000001,19.524,✅ مستقر
2024-03-14,tomato,19.41,19.14,0.01410658307210029,18.98428571428571,📈 Uptrend,0.2699999999999996,-0.039999999999999855,19.29,✅ مستقر
2024-03-15,tomato,19.97,19.41,0.028851107676455368,19.194285714285716,📈 Uptrend,0.5599999999999987,0.2719999999999999,20.785999999999998,✅ مستقر
2024-03-16,tomato,20.49,19.97,0.026039058587881803,19.32,📈 Uptrend,0.5199999999999996,0.3239999999999995,21.461999999999996,✅ مستقر
2024-03-17,tomato,20.11,20.49,-0.018545632015617326,19.534285714285716,📈 Uptrend,-0.379999999999999,0.2719999999999999,20.926,✅ مستقر
2024-03-18,tomato,20.39,20.11,0.013923421183490858,19.75142857142857,📈 Uptrend,0.28000000000000114,0.25,21.14,✅ مستقر
2024-03-19,tomato,20.42,20.39,0.0014713094654242832,19.990000000000002,📈 Uptrend,0.030000000000001137,0.20200000000000032,21.026000000000003,✅ مستقر
2024-03-20,tomato,24.54,20.42,0.20176297747306549,20.76142857142857,🚨 Strong Increase,4.119999999999997,0.914,27.282,⚠️ المتوقع ارتفاع
2024-03-21,tomato,24.74,24.54,0.00814995925020372,21.52285714285714,📈 Uptrend,0.1999999999999993,0.85,27.29,⚠️ المتوقع ارتفاع
2024-03-22,tomato,25.65,24.74,0.03678253839935328,22.334285714285716,📈 Uptrend,0.9100000000000001,1.1079999999999999,28.973999999999997,⚠️ المتوقع ارتفاع
2024-03-23,tomato,25.94,25.65,0.01130604288499036,23.11285714285714,📈 Uptrend,0.2900000000000027,1.11,29.270000000000003,⚠️ المتوقع ارتفاع
2024-03-24,tomato,26.36,25.94,0.016191210485736244,24.005714285714284,📈 Uptrend,0.41999999999999815,1.1879999999999995,29.924,⚠️ المتوقع ارتفاع
2024-03-25,tomato,26.71,26.36,0.013277693474962118,24.908571428571427,📈 Uptrend,0.3500000000000014,0.43400000000000033,28.012,✅ مستقر
2024-03-26,tomato,27.09,26.71,0.014226881317858443,25.861428571428572,📈 Uptrend,0.379999999999999,0.4700000000000003,28.5,✅ مستقر
2024-03-27,tomato,27.07,27.09,-0.0007382798080472342,26.222857142857144,📈 Uptrend,-0.019999999999999574,0.28400000000000036,27.922,✅ مستقر
2024-03-28,tomato,26.97,27.07,-0.0036941263391208506,26.541428571428572,📈 Uptrend,-0.10000000000000142,0.20599999999999952,27.587999999999997,✅ مستقر
2024-03-29,tomato,27.24,26.97,0.010011123470522788,26.768571428571427,📈 Uptrend,0.2699999999999996,0.1759999999999998,27.767999999999997,✅ مستقر
2024-03-30,tomato,27.15,27.24,-0.003303964757709246,26.94142857142857,📈 Uptrend,-0.08999999999999986,0.08799999999999955,27.413999999999998,✅ مستقر
2024-03-31,tomato,26.98,27.15,-0.006261510128913376,27.03,✅ Stable,-0.16999999999999815,-0.021999999999999888,26.914,✅ مستقر
2024-04-01,tomato,26.89,26.98,-0.0033358042994810918,27.055714285714284,✅ Stable,-0.08999999999999986,-0.03599999999999994,26.782,✅ مستقر
2024-04-02,tomato,26.84,26.89,-0.0018594272963927375,27.02,✅ Stable,-0.05000000000000071,-0.0259999999999998,26.762,✅ مستقر
2024-04-03,tomato,26.88,26.84,0.0014903129657227701,26.99285714285714,✅ Stable,0.03999999999999915,-0.07199999999999988,26.663999999999998,✅ مستقر
2024-04-04,tomato,26.18,26.88,-0.02604166666666664,26.88,✅ Stable,-0.6999999999999993,-0.19399999999999978,25.598,✅ مستقر
2024-04-05,tomato,25.58,26.18,-0.022918258212375912,26.642857142857142,✅ Stable,-0.6000000000000014,-0.2800000000000004,24.74,✅ مستقر
2024-04-06,tomato,25.21,25.58,-0.014464425332290753,26.365714285714287,✅ Stable,-0.36999999999999744,-0.33599999999999997,24.202,✅ مستقر
2024-04-07,tomato,25.55,25.21,0.013486711622372069,26.16142857142857,✅ Stable,0.33999999999999986,-0.25799999999999984,24.776,✅ مستقر
2024-04-08,tomato,26.04,25.55,0.01917808219178076,26.04,✅ Stable,0.48999999999999844,-0.16799999999999998,25.535999999999998,✅ مستقر
2024-04-09,tomato,26.21,26.04,0.006528417818740465,25.95,📈 Uptrend,0.1700000000000017,0.006000000000000227,26.228,✅ مستقر
2024-04-10,tomato,25.74,26.21,-0.01793208698969868,25.787142857142857,✅ Stable,-0.4700000000000024,0.03200000000000003,25.836,✅ مستقر
2024-04-11,tomato,25.95,25.74,0.008158508158508193,25.754285714285714,📈 Uptrend,0.21000000000000085,0.1479999999999997,26.394,✅ مستقر
2024-04-12,tomato,25.86,25.95,-0.003468208092485544,25.794285714285714,📈 Uptrend,-0.08999999999999986,0.06199999999999974,26.046,✅ مستقر
2024-04-13,tomato,25.08,25.86,-0.030162412993039487,25.775714285714287,✅ Stable,-0.7800000000000011,-0.19200000000000017,24.503999999999998,✅ مستقر
2024-04-14,tomato,24.03,25.08,-0.041866028708133864,25.55857142857143,✅ Stable,-1.0499999999999972,-0.43599999999999994,22.722,✅ مستقر
2024-04-15,tomato,24.37,24.03,0.014148980441115266,25.32,✅ Stable,0.33999999999999986,-0.27399999999999947,23.548000000000002,✅ مستقر
2024-04-16,tomato,24.62,24.37,0.010258514567090685,25.092857142857145,✅ Stable,0.25,-0.2659999999999997,23.822000000000003,✅ مستقر
2024-04-17,tomato,24.19,24.62,-0.017465475223395602,24.87142857142857,✅ Stable,-0.4299999999999997,-0.33399999999999963,23.188000000000002,✅ مستقر
2024-04-18,tomato,24.29,24.19,0.004133939644481102,24.634285714285713,✅ Stable,0.09999999999999787,-0.15799999999999984,23.816,✅ مستقر
2024-04-19,tomato,25.42,24.29,0.04652120214079879,24.571428571428573,📈 Uptrend,1.1300000000000026,0.27800000000000014,26.254,✅ مستقر
2024-04-20,tomato,25.38,25.42,-0.0015735641227381076,24.614285714285717,📈 Uptrend,-0.0400000000000027,0.2019999999999996,25.985999999999997,✅ مستقر
2024-04-21,tomato,24.85,25.38,-0.02088258471237185,24.731428571428573,📈 Uptrend,-0.5299999999999976,0.04600000000000008,24.988000000000003,✅ مستقر
2024-04-22,tomato,25.06,24.85,0.008450704225352004,24.830000000000002,📈 Uptrend,0.2099999999999973,0.1739999999999995,25.581999999999997,✅ مستقر
2024-04-23,tomato,26.08,25.06,0.04070231444533119,25.038571428571426,📈 Uptrend,1.0199999999999996,0.3579999999999998,27.153999999999996,✅ مستقر
2024-04-24,tomato,25.86,26.08,-0.008435582822085846,25.277142857142856,📈 Uptrend,-0.21999999999999886,0.08799999999999955,26.124,✅ مستقر
2024-04-25,tomato,26.08,25.86,0.00850734725444698,25.532857142857146,📈 Uptrend,0.21999999999999886,0.13999999999999985,26.499999999999996,✅ مستقر
2024-04-26,tomato,26.24,26.08,0.0061349693251533804,25.65,📈 Uptrend,0.16000000000000014,0.2779999999999994,27.073999999999998,✅ مستقر
2024-04-27,tomato,26.03,26.24,-0.008003048780487703,25.74285714285714,📈 Uptrend,-0.2099999999999973,0.19400000000000048,26.612000000000002,✅ مستقر
2024-04-28,tomato,26.01,26.03,-0.0007683442182097415,25.90857142857143,📈 Uptrend,-0.019999999999999574,-0.013999999999999346,25.968000000000004,✅ مستقر
2024-04-29,tomato,26.35,26.01,0.013071895424836595,26.092857142857145,📈 Uptrend,0.33999999999999986,0.09800000000000039,26.644000000000002,✅ مستقر
2024-01-01,wheat,23.7,,,,🔄 No Data,,,23.7,✅ مستقر
2024-01-02,wheat,23.76,23.7,0.002531645569620349,,✅ Stable,0.060000000000002274,,23.76,✅ مستقر
2024-01-03,wheat,24.16,23.76,0.016835016835016776,,✅ Stable,0.3999999999999986,,24.16,✅ مستقر
2024-01-04,wheat,24.74,24.16,0.02400662251655622,,✅ Stable,0.5799999999999983,,24.74,✅ مستقر
2024-01-05,wheat,24.77,24.74,0.0012126111560226815,,✅ Stable,0.030000000000001137,,24.77,✅ مستقر
2024-01-06,wheat,24.7,24.77,-0.002825999192571671,,✅ Stable,-0.07000000000000028,0.2,25.3,✅ مستقر
2024-01-07,wheat,24.5,24.7,-0.008097165991902806,24.33285714285714,📈 Uptrend,-0.1999999999999993,0.1479999999999997,24.944,✅ مستقر
2024-01-08,wheat,24.73,24.5,0.009387755102040833,24.48,📈 Uptrend,0.23000000000000043,0.11400000000000006,25.072,✅ مستقر
2024-01-09,wheat,25.15,24.73,0.016983420946219092,24.678571428571427,📈 Uptrend,0.41999999999999815,0.08200000000000003,25.395999999999997,✅ مستقر
2024-01-10,wheat,24.57,25.15,-0.023061630218687807,24.737142857142857,✅ Stable,-0.5799999999999983,-0.039999999999999855,24.45,✅ مستقر
2024-01-11,wheat,24.43,24.57,-0.005698005698005721,24.692857142857147,✅ Stable,-0.14000000000000057,-0.053999999999999916,24.268,✅ مستقر
2024-01-12,wheat,25.33,24.43,0.036839950880065434,24.77285714285714,📈 Uptrend,0.8999999999999986,0.16599999999999965,25.827999999999996,✅ مستقر
2024-01-13,wheat,25.39,25.33,0.002368732727990615,24.87142857142857,📈 Uptrend,0.060000000000002274,0.13200000000000003,25.786,✅ مستقر
2024-01-14,wheat,24.93,25.39,-0.01811736904293032,24.93285714285714,✅ Stable,-0.46000000000000085,-0.043999999999999775,24.798000000000002,✅ مستقر
2024-01-15,wheat,24.45,24.93,-0.01925391095066187,24.892857142857142,✅ Stable,-0.4800000000000004,-0.024000000000000198,24.378,✅ مستقر
2024-01-16,wheat,24.92,24.45,0.01922290388548067,24.859999999999996,📈 Uptrend,0.4700000000000024,0.09800000000000039,25.214000000000002,✅ مستقر
2024-01-17,wheat,25.06,24.92,0.005617977528089768,24.93,📈 Uptrend,0.13999999999999702,-0.053999999999999916,24.898,✅ مستقر
2024-01-18,wheat,25.55,25.06,0.019553072625698404,25.09,📈 Uptrend,0.490000000000002,0.03200000000000003,25.646,✅ مستقر
2024-01-19,wheat,25.63,25.55,0.0031311154598825165,25.132857142857144,📈 Uptrend,0.0799999999999983,0.13999999999999985,26.049999999999997,✅ مستقر
2024-01-20,wheat,26.26,25.63,0.02458056964494743,25.257142857142856,📈 Uptrend,0.6300000000000026,0.36200000000000043,27.346000000000004,✅ مستقر
2024-01-21,wheat,25.65,26.26,-0.023229246001523342,25.360000000000003,📈 Uptrend,-0.610000000000003,0.14599999999999938,26.087999999999997,✅ مستقر
2024-01-22,wheat,25.66,25.65,0.0003898635477583456,25.532857142857143,📈 Uptrend,0.010000000000001563,0.12000000000000029,26.02,✅ مستقر
2024-01-23,wheat,25.62,25.66,-0.0015588464536242849,25.632857142857144,✅ Stable,-0.03999999999999915,0.014000000000000058,25.662000000000003,✅ مستقر
2024-01-24,wheat,25.72,25.62,0.0039032006245120167,25.72714285714286,✅ Stable,0.09999999999999787,0.01799999999999997,25.773999999999997,✅ مستقر
2024-01-25,wheat,25.14,25.72,-0.022550544323483607,25.66857142857143,✅ Stable,-0.5799999999999983,-0.2240000000000002,24.468,✅ مستقر
2024-01-26,wheat,25.04,25.14,-0.003977724741447948,25.584285714285716,✅ Stable,-0.10000000000000142,-0.12199999999999989,24.674,✅ مستقر
2024-01-27,wheat,25.78,25.04,0.02955271565495216,25.51571428571429,📈 Uptrend,0.740000000000002,0.024000000000000198,25.852,✅ مستقر
2024-01-28,wheat,25.85,25.78,0.0027152831652443865,25.544285714285714,📈 Uptrend,0.07000000000000028,0.04600000000000008,25.988000000000003,✅ مستقر
2024-01-29,wheat,25.93,25.85,0.0030947775628626033,25.582857142857144,📈 Uptrend,0.0799999999999983,0.04200000000000017,26.056,✅ مستقر
2024-01-30,wheat,25.6,25.93,-0.01272657153875813,25.580000000000002,📈 Uptrend,-0.3299999999999983,0.09200000000000016,25.876,✅ مستقر
2024-01-31,wheat,25.69,25.6,0.0035156249999999944,25.575714285714287,📈 Uptrend,0.08999999999999986,0.13000000000000042,26.080000000000002,✅ مستقر
2024-02-01,wheat,25.6,25.69,-0.003503308680420391,25.64142857142857,✅ Stable,-0.08999999999999986,-0.03599999999999994,25.492,✅ مستقر
2024-02-02,wheat,25.99,25.6,0.015234374999999883,25.777142857142856,📈 Uptrend,0.389999999999997,0.027999999999999404,26.073999999999998,✅ مستقر
2024-02-03,wheat,26.8,25.99,0.03116583301269728,25.922857142857143,📈 Uptrend,0.8100000000000023,0.1740000000000002,27.322000000000003,✅ مستقر
2024-02-04,wheat,26.44,26.8,-0.013432835820895501,26.00714285714286,📈 Uptrend,-0.35999999999999943,0.16799999999999998,26.944000000000003,✅ مستقر
2024-02-05,wheat,26.54,26.44,0.0037821482602117193,26.094285714285714,📈 Uptrend,0.09999999999999787,0.16999999999999957,27.049999999999997,✅ مستقر
2024-02-06,wheat,26.78,26.54,0.009042954031650414,26.262857142857143,📈 Uptrend,0.240000000000002,0.23599999999999993,27.488,✅ مستقر
2024-02-07,wheat,27.31,26.78,0.019790888722927467,26.494285714285716,📈 Uptrend,0.5299999999999976,0.26400000000000007,28.102,✅ مستقر
2024-02-08,wheat,27.9,27.31,0.02160380812889051,26.822857142857146,📈 Uptrend,0.5899999999999999,0.21999999999999958,28.56,✅ مستقر
2024-02-09,wheat,27.78,27.9,-0.004301075268817113,27.07857142857143,📈 Uptrend,-0.11999999999999744,0.26799999999999996,28.584,✅ مستقر
2024-02-10,wheat,26.94,27.78,-0.030237580993520512,27.09857142857143,✅ Stable,-0.8399999999999999,0.08000000000000043,27.180000000000003,✅ مستقر
2024-02-11,wheat,28.14,26.94,0.04454342984409797,27.34142857142857,📈 Uptrend,1.1999999999999993,0.2719999999999999,28.956,✅ مستقر
2024-02-12,wheat,27.91,28.14,-0.00817341862117983,27.537142857142857,📈 Uptrend,-0.23000000000000043,0.12000000000000029,28.27,✅ مستقر
2024-02-13,wheat,27.69,27.91,-0.007882479398065169,27.66714285714286,📈 Uptrend,-0.21999999999999886,-0.04199999999999946,27.564000000000004,✅ مستقر
2024-02-14,wheat,27.64,27.69,-0.0018057060310581693,27.714285714285715,✅ Stable,-0.05000000000000071,-0.028000000000000115,27.556,✅ مستقر
2024-02-15,wheat,26.88,27.64,-0.02749638205499282,27.568571428571428,✅ Stable,-0.7600000000000016,-0.012000000000000455,26.843999999999998,✅ مستقر
2024-02-16,wheat,27.04,26.88,0.005952380952380958,27.46285714285714,✅ Stable,0.16000000000000014,-0.22000000000000028,26.38,✅ مستقر
2024-02-17,wheat,28.09,27.04,0.03883136094674559,27.627142857142854,📈 Uptrend,1.0500000000000007,0.03599999999999994,28.198,✅ مستقر
2024-02-18,wheat,29.78,28.09,0.06016375934496267,27.861428571428572,⚠️ Increase,1.6900000000000013,0.418,31.034000000000002,✅ مستقر
2024-02-19,wheat,29.62,29.78,-0.005372733378106116,28.10571428571429,📈 Uptrend,-0.16000000000000014,0.3960000000000001,30.808,✅ مستقر
2024-02-20,wheat,29.28,29.62,-0.011478730587440913,28.332857142857144,📈 Uptrend,-0.33999999999999986,0.4800000000000004,30.720000000000002,✅ مستقر
2024-02-21,wheat,29.52,29.28,0.008196721311475356,28.601428571428574,📈 Uptrend,0.23999999999999844,0.4960000000000001,31.008,✅ مستقر
2024-02-22,wheat,29.55,29.52,0.0010162601626016645,28.982857142857142,📈 Uptrend,0.030000000000001137,0.29200000000000015,30.426000000000002,✅ مستقر
2024-02-23,wheat,29.39,29.55,-0.005414551607445013,29.31857142857143,📈 Uptrend,-0.16000000000000014,-0.07800000000000011,29.156,✅ مستقر
2024-02-24,wheat,29.59,29.39,0.0068050357264375395,29.532857142857146,📈 Uptrend,0.1999999999999993,-0.006000000000000227,29.572,✅ مستقر
2024-02-25,wheat,29.98,29.59,0.013180128421764128,29.56142857142857,📈 Uptrend,0.39000000000000057,0.13999999999999985,30.4,✅ مستقر
2024-02-26,wheat,29.4,29.98,-0.01934623082054709,29.53,✅ Stable,-0.5800000000000018,-0.024000000000000198,29.328,✅ مستقر
2024-02-27,wheat,28.81,29.4,-0.02006802721088435,29.462857142857143,✅ Stable,-0.5899999999999999,-0.1480000000000004,28.365999999999996,✅ مستقر
2024-02-28,wheat,28.78,28.81,-0.001041305102394918,29.357142857142858,✅ Stable,-0.029999999999997584,-0.12199999999999989,28.414,✅ مستقر
2024-02-29,wheat,29.06,28.78,0.009728978457261903,29.28714285714286,✅ Stable,0.2799999999999976,-0.10600000000000023,28.741999999999997,✅ مستقر
2024-03-01,wheat,29.21,29.06,0.005161734342739234,29.26142857142857,✅ Stable,0.15000000000000213,-0.15399999999999991,28.748,✅ مستقر
2024-03-02,wheat,29.25,29.21,0.0013693940431358832,29.21285714285714,📈 Uptrend,0.03999999999999915,-0.029999999999999714,29.16,✅ مستقر
